"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
0.184287478396991,0.0547799612177933,0.199230769230769,0.12474358974359,0.233333333333333,0.108589743589744,1.98934762446694,7.09629681749838,0.88258475648425,0.293968681308305,0.238717948717949,0.184287478396991,0.129280403270342,0.0281195079086116,0.235294117647059,0.7646484375,0.328125,1.4140625,1.0859375,0.226104830421377,"male"
0.172537882765207,0.0618195112552405,0.195698924731183,0.108387096774194,0.216774193548387,0.108387096774194,2.37222875529276,9.42187467313886,0.896701578318488,0.475967312782759,0.207741935483871,0.172537882765207,0.146125088544553,0.0259319286871961,0.25,0.813616071428571,0.4765625,1.4140625,0.9375,0.465277777777778,"male"
0.180096012878797,0.0558060274924045,0.195525423728814,0.135728813559322,0.207864406779661,0.072135593220339,2.78556311056583,11.4572347435381,0.851470982846128,0.33185445058105,0.196474576271186,0.180096012878797,0.128158239135648,0.0182025028441411,0.253968253968254,0.587890625,0.1953125,1.234375,1.0390625,0.334049409237379,"male"
0.174704055092251,0.0581017761945153,0.190281690140845,0.120281690140845,0.216901408450704,0.0966197183098591,2.02033924709432,7.59989197999757,0.912715008150805,0.517422016458967,0.211971830985915,0.174704055092251,0.146011633347128,0.0597014925373134,0.195121951219512,0.393973214285714,0.1875,0.6796875,0.4921875,0.298941798941799,"male"
0.164216026133532,0.0602193516348713,0.165591397849462,0.109390681003584,0.213763440860215,0.104372759856631,2.50389144549152,9.67751269060334,0.896372647795889,0.471092063033225,0.209749103942652,0.164216026133532,0.127530293706991,0.0714285714285714,0.164948453608247,0.446428571428571,0.140625,1.3203125,1.1796875,0.318984547461369,"male"
0.175417213375325,0.0499066982032143,0.182564102564103,0.141538461538462,0.209230769230769,0.0676923076923077,2.19271038182857,8.26840678518596,0.876898384160853,0.357677872407916,0.202051282051282,0.175417213375325,0.132127935192845,0.053156146179402,0.207792207792208,0.522321428571429,0.3203125,0.734375,0.4140625,0.459119496855346,"male"
0.183990687100136,0.0550769205262369,0.199874213836478,0.141761006289308,0.22188679245283,0.080125786163522,1.38688813884003,4.28551937055567,0.9039183994324,0.376509515975815,0.204276729559748,0.183990687100136,0.131243472030961,0.0188457008244994,0.195121951219512,0.6787109375,0.3046875,1.375,1.0703125,0.605839416058394,"male"
0.159065508712132,0.0661388149276775,0.167598566308244,0.101362007168459,0.214767025089606,0.113405017921147,1.912268947764,6.96753647597563,0.925983697571618,0.589562240883226,0.208745519713262,0.159065508712132,0.111308118657479,0.0758293838862559,0.175824175824176,0.366071428571429,0.0859375,0.6875,0.6015625,0.24025974025974,"male"
0.182584543997555,0.0551752008778808,0.167050847457627,0.144271186440678,0.231593220338983,0.0873220338983051,2.03878066227279,8.68974205807214,0.901481193853917,0.353949877831628,0.153762711864407,0.182584543997555,0.141561005325282,0.0573476702508961,0.172043010752688,0.333984375,0.1484375,0.46875,0.3203125,0.240418118466899,"male"
0.157499964098394,0.0640691947786666,0.156279069767442,0.0995348837209302,0.211162790697674,0.111627906976744,1.71530683057138,7.40177235317077,0.938481584225917,0.601910378870001,0.0827906976744186,0.157499964098394,0.12410985867926,0.018539976825029,0.235294117647059,0.4541015625,0.0859375,0.7578125,0.671875,0.245847176079734,"male"
0.177122794001564,0.0586499938824668,0.196474576271186,0.117694915254237,0.222101694915254,0.104406779661017,1.40095870630513,4.59563501091666,0.914652673959782,0.509838794377134,0.215457627118644,0.177122794001564,0.128042293734333,0.0191616766467066,0.228571428571429,0.607142857142857,0.34375,1.09375,0.75,0.302083333333333,"male"
0.200494029231136,0.057011068459344,0.206153846153846,0.179487179487179,0.244102564102564,0.0646153846153846,2.15200778965878,8.06275553874614,0.862065923059071,0.277861668460813,0.198974358974359,0.200494029231136,0.189743964353859,0.0493827160493827,0.271186440677966,0.518973214285714,0.25,0.6484375,0.3984375,0.490196078431373,"male"
0.186947952046092,0.0533431543920523,0.204582043343653,0.141300309597523,0.227987616099071,0.086687306501548,2.76395259039623,12.589523221908,0.879147204778673,0.39072581534999,0.227987616099071,0.186947952046092,0.163813863453589,0.0963855421686747,0.19047619047619,1.15104166666667,0.1796875,3.546875,3.3671875,0.364269141531323,"male"
0.180800033692344,0.0570198649838668,0.204299674267101,0.115830618892508,0.222540716612378,0.10671009771987,2.41131140803118,10.4156429031355,0.877112511752617,0.350366229573582,0.211596091205212,0.180800033692344,0.173775780086567,0.0291970802919708,0.246153846153846,0.560546875,0.1953125,0.9765625,0.78125,0.334285714285714,"male"
0.184686964945102,0.0542451482681132,0.198709677419355,0.145519713261649,0.225806451612903,0.0802867383512545,2.51158856864331,11.8443724455923,0.885316151420864,0.332926020399192,0.202724014336918,0.184686964945102,0.09709188369918,0.0179372197309417,0.2,0.608258928571429,0.1796875,2.1875,2.0078125,0.192607003891051,"male"
0.176799615084686,0.0604873535705213,0.188085106382979,0.125957446808511,0.223829787234043,0.0978723404255319,0.80514995894682,2.75003032426164,0.932223701860476,0.537812848862526,0.101276595744681,0.176799615084686,0.0715350503960721,0.0184119677790564,0.144144144144144,0.448784722222222,0.2421875,0.6171875,0.375,0.260416666666667,"male"
0.177402778473742,0.0606983584800371,0.195641025641026,0.116666666666667,0.22525641025641,0.108589743589744,1.42610609624448,4.83571206511238,0.924930648600895,0.53231997242535,0.223461538461538,0.177402778473742,0.0943494523259149,0.0213333333333333,0.210526315789474,0.275390625,0.0859375,0.6015625,0.515625,0.465367965367965,"male"
0.166034963816463,0.0578176492211363,0.17663082437276,0.107383512544803,0.208745519713262,0.101362007168459,2.57644433062591,11.1729166729181,0.898548242222204,0.471964218238628,0.209749103942652,0.166034963816463,0.125411000225311,0.0529801324503311,0.262295081967213,0.521205357142857,0.5078125,0.5234375,0.015625,0.166666666666667,"male"
0.179943022118932,0.0605354492465391,0.200754716981132,0.11622641509434,0.219245283018868,0.103018867924528,2.25762298410814,8.68657886036794,0.902096323873673,0.472668602232743,0.213962264150943,0.179943022118932,0.124209414526602,0.025,0.266666666666667,0.7255859375,0.125,3.1171875,2.9921875,0.167474822827303,"male"
0.177113785324061,0.0570272671107884,0.197948717948718,0.111794871794872,0.212307692307692,0.100512820512821,2.23896602325659,7.64161734053862,0.868587184942606,0.36447595766651,0.207179487179487,0.177113785324061,0.104330360692513,0.0157170923379175,0.197530864197531,1.02232142857143,0.296875,3.2734375,2.9765625,0.357392825896763,"male"
0.175096101562787,0.0545994026757227,0.186046511627907,0.133953488372093,0.206511627906977,0.0725581395348837,2.31376710353602,10.3020865880257,0.897827757839034,0.394968817986763,0.19906976744186,0.175096101562787,0.150301267897848,0.0163098878695209,0.275862068965517,0.421875,0.171875,0.7109375,0.5390625,0.306418219461698,"male"
0.19557672401672,0.0566384644051459,0.212121212121212,0.167382920110193,0.237575757575758,0.0701928374655647,2.53927645044603,12.5993777438912,0.888226984359385,0.385595927996474,0.238347107438017,0.19557672401672,0.0771442968832271,0.0158259149357072,0.192771084337349,0.88359375,0.1796875,5.859375,5.6796875,0.143359315298793,"male"
0.162260706020351,0.0660301442124875,0.177142857142857,0.102222222222222,0.212063492063492,0.10984126984127,1.82829073112646,6.87439990218987,0.92409597734314,0.531295705063261,0.198730158730159,0.162260706020351,0.127783850059097,0.0273037542662116,0.253968253968254,0.968098958333333,0.0390625,1.9921875,1.953125,0.251272727272727,"male"
0.167345403585221,0.0641813491659715,0.182410423452769,0.10671009771987,0.214332247557003,0.107622149837134,2.67721549919446,11.3212374267701,0.897477474133683,0.476405480328341,0.214332247557003,0.167345403585221,0.12990367666477,0.0223463687150838,0.258064516129032,0.8994140625,0.421875,2.0546875,1.6328125,0.198906356801094,"male"
0.179825130525603,0.0555618014908566,0.198993710691824,0.122389937106918,0.213962264150943,0.0915723270440252,3.62979638007723,21.2626748865629,0.880624300656679,0.355467034660459,0.207798742138365,0.179825130525603,0.151344253605918,0.0565371024734982,0.25,0.9375,0.203125,2.2734375,2.0703125,0.311051212938005,"male"
0.172324581111576,0.0593510053734445,0.177021276595745,0.114893617021277,0.218723404255319,0.103829787234043,4.137151248833,29.1181279540481,0.891259233544246,0.424420345921501,0.147234042553192,0.172324581111576,0.126639465783579,0.0487804878048781,0.275862068965517,0.25,0.1484375,0.4140625,0.265625,0.463235294117647,"male"
0.17682833534109,0.0580454301704899,0.191253071253071,0.123144963144963,0.218771498771499,0.0956265356265356,2.04257733359822,7.89022867937109,0.900150823338761,0.409106466262522,0.216707616707617,0.17682833534109,0.111140336359519,0.0163766632548618,0.266666666666667,0.431818181818182,0.203125,0.59375,0.390625,0.236,"male"
0.184020862546431,0.0565939665077129,0.19906976744186,0.138604651162791,0.21953488372093,0.0809302325581395,2.91714224081909,14.807702089131,0.888805576766542,0.350554051660994,0.210232558139535,0.184020862546431,0.0982811305950224,0.0484848484848485,0.145454545454545,0.301339285714286,0.09375,0.578125,0.484375,0.236559139784946,"male"
0.177417607013621,0.0659861333736302,0.183322475570033,0.113094462540717,0.228925081433225,0.115830618892508,1.67009741812469,7.19282595393691,0.921470411684933,0.472455950045893,0.28,0.177417607013621,0.149386305314853,0.0315581854043393,0.258064516129032,0.4208984375,0.171875,0.84375,0.671875,0.287375415282392,"male"
0.171869201352222,0.0533838583346162,0.161132075471698,0.136477987421384,0.219245283018868,0.0827672955974843,4.14268010952067,31.3558090988527,0.902238765345252,0.444600581981095,0.155849056603774,0.171869201352222,0.117102879533156,0.0211640211640212,0.183908045977011,0.548828125,0.15625,0.7421875,0.5859375,0.198095238095238,"male"
0.190143846768963,0.0582188006121994,0.209771986970684,0.132247557003257,0.237133550488599,0.104885993485342,1.49233214822304,5.40366661668035,0.904929117192771,0.3795389276573,0.222540716612378,0.190143846768963,0.119635252895016,0.0344086021505376,0.192771084337349,0.6279296875,0.203125,1.4375,1.234375,0.250452079566004,"male"
0.180567745356783,0.0656475771962253,0.208049535603715,0.116160990712074,0.238390092879257,0.122229102167183,1.6533255849513,5.62500041566145,0.915212672396869,0.475708989868226,0.22625386996904,0.180567745356783,0.119720983716064,0.036281179138322,0.275862068965517,0.690104166666667,0.0859375,1.71875,1.6328125,0.434808612440191,"male"
0.153635130190435,0.0589008896785016,0.144117647058824,0.101294117647059,0.211647058823529,0.110352941176471,2.09974085683248,8.64967854061902,0.904592886474337,0.429850976763278,0.107882352941176,0.153635130190435,0.0933217243067677,0.0331262939958592,0.166666666666667,0.299479166666667,0.09375,0.7734375,0.6796875,0.359195402298851,"male"
0.180390167127682,0.0552817944476591,0.196,0.126,0.224823529411765,0.0988235294117647,0.968838883862831,3.86680990141498,0.921666716994719,0.430950250313452,0.197647058823529,0.180390167127682,0.143171732862983,0.0565371024734982,0.235294117647059,0.514756944444444,0.3203125,0.734375,0.4140625,0.337264150943396,"male"
0.174104380123002,0.0565488430831803,0.194418604651163,0.112558139534884,0.213953488372093,0.101395348837209,2.96681858644381,13.7899182775927,0.87071757661376,0.339666886906787,0.206511627906977,0.174104380123002,0.125419103450792,0.0161127895266868,0.258064516129032,0.69140625,0.3359375,1.53125,1.1953125,0.342670401493931,"male"
0.183321019144484,0.0613280140082568,0.201793103448276,0.112965517241379,0.222068965517241,0.109103448275862,1.96812638903426,6.97085574021024,0.89032272368093,0.39988804113634,0.208551724137931,0.183321019144484,0.15855985605065,0.0236686390532544,0.275862068965517,0.4560546875,0.265625,0.8359375,0.5703125,0.332681017612524,"male"
0.167104499182832,0.0636140349885642,0.184171122994652,0.109304812834225,0.217112299465241,0.107807486631016,2.40778213069532,10.407609771794,0.904190691637518,0.46993748041091,0.217112299465241,0.167104499182832,0.129328349924072,0.064,0.246153846153846,0.78828125,0.328125,1.1328125,0.8046875,0.239482200647249,"male"
0.174351404215976,0.0564128031944459,0.189488372093023,0.118511627906977,0.209674418604651,0.0911627906976744,1.69239097568982,6.0422763670334,0.913423163238646,0.430790694523986,0.198604651162791,0.174351404215976,0.136819865220741,0.0196319018404908,0.275862068965517,0.75390625,0.1875,1.84375,1.65625,0.254716981132075,"male"
0.16943064234442,0.060941385006142,0.176938110749186,0.109446254071661,0.20885993485342,0.099413680781759,2.36616679481816,9.66037089798917,0.905854085707284,0.483092007106041,0.176026058631922,0.16943064234442,0.121896806638677,0.0427807486631016,0.195121951219512,0.4482421875,0.171875,0.796875,0.625,0.357142857142857,"male"
0.173517769218024,0.0468759402273004,0.168729641693811,0.139543973941368,0.212508143322476,0.0729641693811075,1.52154304463326,5.56090762174019,0.889106871613613,0.311809537284707,0.215244299674267,0.173517769218024,0.11347402109679,0.019680196801968,0.242424242424242,0.2431640625,0.15625,0.4140625,0.2578125,0.41991341991342,"male"
0.18229892581453,0.0505704892902091,0.194418604651163,0.150697674418605,0.210232558139535,0.0595348837209302,3.88594224585469,23.8231908238069,0.868391937843563,0.327109396307654,0.205581395348837,0.18229892581453,0.126942197210696,0.0274914089347079,0.25,0.3662109375,0.203125,0.5,0.296875,0.639097744360902,"male"
0.155509850732721,0.0575940324077937,0.158139534883721,0.103255813953488,0.205581395348837,0.102325581395349,1.7139872961561,6.11836989932198,0.91616982811313,0.496874046173489,0.209302325581395,0.155509850732721,0.15745188690866,0.0987654320987654,0.246153846153846,0.7626953125,0.1640625,1.9765625,1.8125,0.364532019704433,"male"
0.176560171318792,0.0626608300254958,0.196279069767442,0.117209302325581,0.218604651162791,0.101395348837209,2.5307536949895,10.9767292724962,0.899809804132078,0.448096808072334,0.205581395348837,0.176560171318792,0.128498017685855,0.0341151385927505,0.266666666666667,1.408203125,0.3828125,6.1640625,5.78125,0.288030888030888,"male"
0.17842211924989,0.0563345984958765,0.200247678018576,0.113560371517028,0.220185758513932,0.106625386996904,1.95493889976387,6.31082891476734,0.871987183593547,0.355539668453558,0.200247678018576,0.17842211924989,0.129874219807248,0.0286225402504472,0.210526315789474,0.704861111111111,0.1953125,2.015625,1.8203125,0.206008583690987,"male"
0.165561422390947,0.0693929610253329,0.167514450867052,0.108439306358382,0.221734104046243,0.113294797687861,1.51650579643259,5.48725595757886,0.939500620383421,0.634440297402525,0.111676300578035,0.165561422390947,0.122107741070133,0.0344827586206897,0.266666666666667,0.519965277777778,0.1171875,1.515625,1.3984375,0.189245810055866,"male"
0.179771048061747,0.0563232602651966,0.185116279069767,0.126511627906977,0.229767441860465,0.103255813953488,0.958807128845532,3.54650004010788,0.921299494437629,0.446485665230159,0.236279069767442,0.179771048061747,0.151908172259673,0.0465116279069767,0.258064516129032,0.5546875,0.1875,1.703125,1.515625,0.298969072164948,"male"
0.173598971613637,0.0497386707055753,0.17134328358209,0.140417910447761,0.208955223880597,0.0685373134328358,1.78258337189004,7.12660338808631,0.902579598077619,0.34682845844082,0.20310447761194,0.173598971613637,0.129027369572232,0.049079754601227,0.275862068965517,0.328125,0,0.6171875,0.6171875,0.29746835443038,"male"
0.189702319659694,0.0572646869864987,0.203118644067797,0.145220338983051,0.224,0.0787796610169492,3.17389548635042,15.2024241981791,0.862850293576117,0.359043168419456,0.261966101694915,0.189702319659694,0.178785280875291,0.0297951582867784,0.262295081967213,0.484375,0.21875,1.046875,0.828125,0.241239892183288,"male"
0.195539556795131,0.0605766186465825,0.220185758513932,0.129164086687307,0.245325077399381,0.116160990712074,1.14663437621937,3.42763646636044,0.891609592532721,0.34834519928508,0.237523219814241,0.195539556795131,0.150391373482738,0.0204081632653061,0.266666666666667,0.416666666666667,0.2109375,0.703125,0.4921875,0.375,"male"
0.190198302408522,0.0627564682407156,0.196862745098039,0.130196078431373,0.251764705882353,0.12156862745098,1.40363448023966,4.79922270307082,0.908579359444953,0.395553711369819,0.251764705882353,0.190198302408522,0.188095557028257,0.0415584415584416,0.258064516129032,1.01953125,0.40625,3.1796875,2.7734375,0.265414710485133,"male"
0.192412820447003,0.050317215411711,0.214117647058824,0.174241486068111,0.225386996904025,0.0511455108359133,4.19636441500863,24.6428186617766,0.837475026480936,0.25877356495715,0.224520123839009,0.192412820447003,0.158793664001685,0.0406091370558376,0.222222222222222,0.467013888888889,0.203125,1.2578125,1.0546875,0.335185185185185,"male"
0.180635283858217,0.0509467558731469,0.191530944625407,0.151400651465798,0.214332247557003,0.0629315960912052,1.63641027627955,5.29695042816833,0.899717883157137,0.403567193702379,0.205211726384365,0.180635283858217,0.140710044774413,0.0536912751677852,0.188235294117647,0.37890625,0.171875,0.5625,0.390625,0.525,"male"
0.17315805898156,0.0617264300185939,0.175975232198142,0.11702786377709,0.228854489164087,0.111826625386997,0.854126545144147,2.93790658320953,0.925550529602409,0.456019128853534,0.115294117647059,0.17315805898156,0.0937807645471169,0.0191387559808612,0.275862068965517,0.549479166666667,0.2578125,1.4921875,1.234375,0.286392405063291,"male"
0.174770623415761,0.0583453401864573,0.19474358974359,0.115769230769231,0.222564102564103,0.106794871794872,1.53522816102543,4.65752823892953,0.903966078532485,0.435297651006307,0.112179487179487,0.174770623415761,0.122783925878539,0.0342612419700214,0.210526315789474,0.650390625,0.203125,1.2109375,1.0078125,0.444075304540421,"male"
0.173826499844446,0.0606659042566551,0.194179566563467,0.11702786377709,0.224520123839009,0.10749226006192,1.63619473340706,5.75020873927243,0.913210504523935,0.52264454201613,0.201981424148607,0.173826499844446,0.155897566884238,0.0341151385927505,0.266666666666667,0.53125,0,0.828125,0.828125,0.279481132075472,"male"
0.185501344487562,0.0581799960583177,0.192677966101695,0.142372881355932,0.223050847457627,0.0806779661016949,2.26790132707676,11.36957555289,0.89397371365195,0.386479706687499,0.195525423728814,0.185501344487562,0.114151565657718,0.027681660899654,0.195121951219512,0.42578125,0.1953125,0.7109375,0.515625,0.593073593073593,"male"
0.178297787534865,0.0520772721252079,0.194594594594595,0.135135135135135,0.214054054054054,0.0789189189189189,1.93062756647638,6.42884805505799,0.875445495161213,0.332238380812922,0.206486486486486,0.178297787534865,0.141664029339716,0.0772946859903382,0.219178082191781,0.625,0.3359375,1.40625,1.0703125,0.220194647201946,"male"
0.168920587613248,0.0603920469040794,0.190206896551724,0.105241379310345,0.207586206896552,0.102344827586207,3.28929803189782,15.7480058615401,0.885467063926524,0.454503068362379,0.204689655172414,0.168920587613248,0.124744825953377,0.0470588235294118,0.207792207792208,1.013671875,0.0859375,2.25,2.1640625,0.503352243424446,"male"
0.173902487065692,0.056110329024327,0.191069182389937,0.112704402515723,0.211320754716981,0.0986163522012578,2.64374626962385,12.2417373930863,0.88895989255212,0.391776529817561,0.201635220125786,0.173902487065692,0.0883355156474126,0.0284191829484902,0.10958904109589,0.366071428571429,0.15625,0.65625,0.5,0.388020833333333,"male"
0.19202394292398,0.0545012966716383,0.221176470588235,0.147450980392157,0.231372549019608,0.083921568627451,3.66231510828044,20.7903925429511,0.876839612693051,0.383544578955152,0.223529411764706,0.19202394292398,0.0991178062433594,0.0202020202020202,0.228571428571429,0.309027777777778,0.1328125,0.5,0.3671875,0.295212765957447,"male"
0.188369807926283,0.0563143658767586,0.202862254025045,0.123220035778175,0.225402504472272,0.102182468694097,1.84108695553672,6.01342618246367,0.878803777052847,0.301940680118011,0.202361359570662,0.188369807926283,0.161376066272922,0.0425531914893617,0.266666666666667,0.522916666666667,0.1953125,0.96875,0.7734375,0.227994227994228,"male"
0.174474659033823,0.0596763771529298,0.196091205211726,0.10671009771987,0.213420195439739,0.10671009771987,3.02897675875834,13.7383585495615,0.876893669987885,0.397264783835541,0.212508143322476,0.174474659033823,0.164633933527223,0.0946745562130177,0.262295081967213,0.828125,0.203125,1.0546875,0.8515625,0.394495412844037,"male"
0.174315894371932,0.0588567151518081,0.194219653179191,0.115722543352601,0.215260115606936,0.0995375722543353,2.14966930106599,8.72256062210996,0.913314200693173,0.477888526767041,0.209595375722543,0.174315894371932,0.112823075463935,0.0217096336499322,0.172043010752688,0.786458333333333,0.09375,1.40625,1.3125,0.625,"male"
0.157927203227562,0.0645159217872414,0.157970149253731,0.102805970149254,0.208119402985075,0.105313432835821,2.09780782370916,8.40091176679186,0.934517029624808,0.628921277603913,0.191402985074627,0.157927203227562,0.0990006310254042,0.0162271805273834,0.207792207792208,0.5546875,0.1875,1.140625,0.953125,0.235655737704918,"male"
0.183800957784357,0.0550409879747173,0.200693641618497,0.156184971098266,0.212832369942197,0.0566473988439307,2.71248809966011,11.4236281800333,0.868023831575056,0.3485045244686,0.204739884393064,0.183800957784357,0.112948207869266,0.0325865580448065,0.238805970149254,0.3984375,0.203125,0.703125,0.5,0.44921875,"male"
0.182384964345187,0.0637234813496317,0.204084507042254,0.113380281690141,0.23169014084507,0.11830985915493,2.43437367944675,11.1617089809985,0.87821007249882,0.356900421876337,0.234647887323944,0.182384964345187,0.135469131381746,0.0435967302452316,0.275862068965517,0.448660714285714,0.0859375,0.5546875,0.46875,0.236111111111111,"male"
0.185006536155792,0.0613004090861,0.207058823529412,0.125490196078431,0.235294117647059,0.109803921568627,1.53527503839479,4.96058408225247,0.912858384832691,0.521986059881053,0.210980392156863,0.185006536155792,0.122051068758434,0.0160481444332999,0.246153846153846,0.39140625,0.1875,0.8515625,0.6640625,0.499346405228758,"male"
0.161312636700468,0.0667086855698062,0.179586206896552,0.101379310344828,0.211448275862069,0.110068965517241,3.14943981797866,16.271737044787,0.887141391702925,0.497218358106885,0.0868965517241379,0.161312636700468,0.107286289951365,0.102564102564103,0.155339805825243,0.5849609375,0.3125,1.2421875,0.9296875,0.381752701080432,"male"
0.157059874663079,0.057271189616164,0.158139534883721,0.104186046511628,0.204651162790698,0.10046511627907,2.67676796891492,16.0772778162157,0.911612567158906,0.475404845443258,0.0874418604651163,0.157059874663079,0.120054546872706,0.0437158469945355,0.195121951219512,0.2373046875,0.0859375,0.5859375,0.5,0.515625,"male"
0.179424294361174,0.0535812528439232,0.192820512820513,0.135384615384615,0.214358974358974,0.078974358974359,2.25054332138786,8.13959600337742,0.879157873524751,0.385232829720143,0.207179487179487,0.179424294361174,0.167302487131757,0.0893854748603352,0.210526315789474,0.534598214285714,0.3671875,0.640625,0.2734375,0.533333333333333,"male"
